E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Shifāʾī, Muẓaffar ibn Muḥammad al-Ḥusaynī||
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Nūḥ ibn ʻAbd al-Mannān||
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
anonymous||
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Jurjānī, Ismāʻīl ibn Ḥasan, 1042 or 3-1136 or 7|n94010125|http://viaf.org/viaf/47935028/
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Jurjānī, Ismāʻīl ibn Ḥasan, 1042 or 3-1136 or 7|n94010125|http://viaf.org/viaf/47935028/
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Jurjānī, Ismāʻīl ibn Ḥasan, 1042 or 3-1136 or 7|n94010125|http://viaf.org/viaf/47935028/
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Jurjānī, Ismāʻīl ibn Ḥasan, 1042 or 3-1136 or 7|n94010125|http://viaf.org/viaf/47935028/
Muḥammad ibn ʻAbd al-Razzāq al-Kāshānīمحمد بن عبد الرزاق الكاشاني||
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Rāzī, Abū Bakr Muḥammad ibn Zakarīyā, 865?-925?|n80133010|http://viaf.org/viaf/95154093/
Muḥammad Shafīʻ ibn Ḥājjī Muḥammad al-Kātib Dashtbayāḍīمحمد شفيع بن حاجي محمد الكاتب دشتبياضي||
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Jurjānī, Ismāʻīl ibn Ḥasan, 1042 or 3-1136 or 7|n94010125|http://viaf.org/viaf/47935028/
Ḥabīb Allāhحبيب الله||
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
ʻAbd al-Majd Bayz̤āvī||
Manṣūr ibn Muḥammad ibn Aḥmad, 14th cent.|n2008147479|http://viaf.org/viaf/78602504/
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Manṣūr ibn Muḥammad ibn Aḥmad, 14th cent.|n2008147479|http://viaf.org/viaf/78602504/
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Murād ʻAlī Tālpar||
Jalāl al-Dīn ibn Muḥammadجلال الدين بن محمد||
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Nūrbakhshī, Bahāʼ al-Dawlah ibn Sirāj al-Dīn Shāh Qāsim ibn Shams al-Dīn Muḥammad||
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Muṣṭafá Fayḍī, d. 1744||
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
anonymous||
ʻAlī ibn Shaʻbān ibn Muḥammad ʻAjamzādah al-Silistrawīعلي بن شعبان بن محمد عجمزاده السلستروي||
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Sāliḥ ibn Naṣr Allāh||
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
anonyomus||
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Amīn Ṣadr al-Dīn Muḥammad ibn Mīr Ghiyās̲ al-Dīn Manṣūr Shīrāzī||
Muḥammad ibn al-Mubārak Qazvīnī||
Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad, 1201-1274|n82136884|http://viaf.org/viaf/12392936/
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Kaḥḥāl, ʻAlī ibn ʻĪsá, d. 1038 or 9|n95036023|http://viaf.org/viaf/66856503/
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad, 1201-1274|n82136884|http://viaf.org/viaf/12392936/
Ḥājjī ibn Ghulām ibn Ḥājjī Shūshtarحاجي بن غلام بن حاجي شوستريī||
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Amīn Ṣadr al-Dīn Muḥammad ibn Mīr Ghiyās̲ al-Dīn Manṣūr Shīrāzī||
Ḥājjī ibn Ghulām ibn Ḥājjī Shūshtarīحاجي بن غلام بن حاجي شوستري||
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Amīn Ṣadr al-Dīn Muḥammad ibn Mīr Ghiyās̲ al-Dīn Manṣūr Shīrāzī||
Zayn al-Dīn Muḥammad Jāmī||
anonymous||
Ḥājjī ibn Ghulām ibn Ḥājjī Shūshtarīحاجي بن غلام بن حاجي شوستري||
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Amīn Ṣadr al-Dīn Muḥammad ibn Mīr Ghiyās̲ al-Dīn Manṣūr Shīrāzī||
anonymous||
Sulṭān Valad, 1226-1312|n85181858|http://viaf.org/viaf/66900471/
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
ʻĀmilī, Bahāʼ al-Dīn Muḥammad ibn Ḥusayn, 1547-1621|n83196143|http://viaf.org/viaf/27052262/
Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad, 1201-1274|n82136884|http://viaf.org/viaf/12392936/
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Khalīl Allāh ibn Ḥasan Bīg al-Janābadī||
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Saʻīd ibn Hibat Allāh ibn al-Ḥusayn, 1004-1101|n88248346|http://viaf.org/viaf/50791576/
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Avicenna, 980-1037|n80002386|http://viaf.org/viaf/97166546/
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Ibn al-Nafīs, ʻAlī ibn Abī al-Ḥazm, 1210 or 11-1288|n85331623|http://viaf.org/viaf/17316331/
Avicenna, 980-1037|n80002386|http://viaf.org/viaf/89770781/
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Aqsarāʼī, Muḥammad ibn Muḥammad, 14th cent.|n2001006661|http://viaf.org/viaf/17147471/
Ibn al-Nafīs, ʻAlī ibn Abī al-Ḥazm, 1210 or 11-1288|n85331623|http://viaf.org/viaf/17316331/
Avicenna, 980-1037|n80002386|http://viaf.org/viaf/89770781/
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Tiflīsī, Ḥubaysh ibn Ibrāhīm, d. ca. 1203|n96001329|http://viaf.org/viaf/70979292/
Ibn Jazlah, Yaḥyá ibn ʻĪsá, d. 1100|n81058690|http://viaf.org/viaf/93768036/
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Ibn Jazlah, Yaḥyá ibn ʻĪsá, d. 1100|n81058690|http://viaf.org/viaf/93768036/
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
anonymous||
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
anonymous||
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Kāshifī, Ḥusayn Vāʻiẓ, d. 1504 or 5|n85026579|http://viaf.org/viaf/20030140/
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
anonymous||
Majlisī, Muḥammad Bāqir ibn Muḥammad Taqī, 1627 or 8-ca. 1699|n86099931|http://viaf.org/viaf/90076153/
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
Anṣārī al-Harawī, ʻAbd Allāh ibn Muḥammad, 1006-1089|n80013285|http://viaf.org/viaf/19703891/
Anṣārī al-Harawī, ʻAbd Allāh ibn Muḥammad, 1006-1089|n80013285|http://viaf.org/viaf/19703891/
E. G. Browne|n50042825|http://viaf.org/viaf/29651479/
ʻAbd al-Raḥīm ibn Muḥammad Yūnus Damāvandī||
J.L. Burckhardt (1784-1817)||
Samhūdī, ʻAlī ibn ʻAbd Allāh, 1440-1506|n84033080|
J.L. Burckhardt (1784-1817)||
Maqrīzī, Aḥmad ibn ʻAlī, 1364-1442|n80056737|
J.L. Burckhardt (1784-1817)||
Yaʻqūbī, Aḥmad ibn Abī Yaʻqūb, d. 897?|n83044204|http://viaf.org/viaf/39629789/
ʻAntara ibn Shaddād||
عتتزة بن شداد||
J.L. Burckhardt (1784-1817)||
anonymous||
ʻAntara ibn Shaddād||
عتتزة بن شداد||
J.L. Burckhardt (1784-1817)||
anonymous||
ʻAntara ibn Shaddād||
عتتزة بن شداد||
J.L. Burckhardt (1784-1817)||
anonymous||
ʻAntara ibn Shaddād||
عتتزة بن شداد||
J.L. Burckhardt (1784-1817)||
anonymous||
ʻAntara ibn Shaddād||
عتتزة بن شداد||
J.L. Burckhardt (1784-1817)||
anonymous||
ʻAntara ibn Shaddād||
عتتزة بن شداد||
J.L. Burckhardt (1784-1817)||
anonymous||
J.L. Burckhardt (1784-1817)||
anonymous||
J.L. Burckhardt (1784-1817)||
anonymous||
J.L. Burckhardt (1784-1817)||
anonymous||
J.L. Burckhardt (1784-1817)||
anonymous||
Mullā ʻAbd Allāh ibn Shaykh Muḥammad al-Qudsīملا عبد الله بن شيخ محمد القدسي||
J.L. Burckhardt (1784-1817)||
Ibn Khallikān, 1211-1282|n87898981|http://viaf.org/viaf/49372318/
J.L. Burckhardt (1784-1817)||
Ibn al-Athír, ʻIzz al-Dīn, 1160-1233|n82270593|http://viaf.org/viaf/54439868/
Samʻānī, ʻAbd al-Karīm ibn Muḥammad, 1113-1166|n84026240|http://viaf.org/viaf/90054367/
ʻUmar ibn ʻUthmān ibn ʻAlī Bālī al-Qudsīعمر بن عثمان بن بالي القدسي||
J.L. Burckhardt (1784-1817)||
Bakrī, Muṣṭafá, 1687 or 8-1748 or 9|n91039792|http://viaf.org/viaf/90063884/
Ibn al-Wardī, Zayn al-Dīn ʻUmar ibn al-Muẓaffar, d.1349|n88250340|http://www.viaf.org/viaf/81959174/
J.L. Burckhardt (1784-1817)||
Ibn al-Wardi, Abū Ḥafṣ ʻUmar,‏ ‎‡d m. 1457‏|89404677|http://www.viaf.org/viaf/89404677/
J.L. Burckhardt (1784-1817)||
anonymous||
Yaḥyá ibn Aḥmad al-ʻArīfيحيى بن احمد العريف||
J.L. Burckhardt (1784-1817)||
Mutanabbī, Abū al-Ṭayyib Aḥmad ibn al-Ḥusayn, 915 or 16-965|n80103859|http://viaf.org/viaf/89244591/
Wāḥidī, Abū al-Ḥasan ʻAlī ibn Aḥmad, d. 1075 or 6|n85821906|http://viaf.org/viaf/47162937/
J.L. Burckhardt (1784-1817)||
Khaṭīb al-Tibrīzī, Muḥammad ibn ʻAbd Allāh, fl. 1337|n81020341|http://viaf.org/viaf/90082387/
Abū al-ʻAlāʾ al-Maʻarrī, 973-1057|n82078403|http://viaf.org/viaf/68941158/
J.L. Burckhardt (1784-1817)||
Sūyūṭī, 1445-1505|n80081636|http://viaf.org/viaf/90051632/
J.L. Burckhardt (1784-1817)||
Shirbīnī, Yūsuf ibn Muḥammad, fl. 1665-1687|n89015437|http://viaf.org/viaf/940689/
J.L. Burckhardt (1784-1817)||
Badīʻ al-Zamān al-Hamadhānī, 969-1008|n84008357|http://viaf.org/viaf/19720256/
J.L. Burckhardt (1784-1817)||
anonymous||
Balāṭunusī, Muḥammad ibn ʻAbd Allāh, 1395 or 6-1459||
&gt;||
J.L. Burckhardt (1784-1817)||
Ibn Khallikān, 1211-1282|n87898981|http://viaf.org/viaf/49372318/
Muḥammad Amīn ibn Ḥusaynمحمد امين بن حسين||
J.L. Burckhardt (1784-1817)||
al-Kāshgharī, Sadīd al-Dīn, 13th cent.?|n93009196|http://viaf.org/viaf/7260461/
J.L. Burckhardt (1784-1817)||
Sulṭān Majd al-Dīn ʻUmar ibn Sulṭān Shams al-Dīn Yūsuf ibn ʻUmar ibn ʻAlī||
anonymous||
J.L. Burckhardt (1784-1817)||
Abū Shujāʻ al-Iṣfahānī, Aḥmad ibn al-Ḥusayn, b. ca. 1042|n91027550|http://viaf.org/viaf/7247393/
J.L. Burckhardt (1784-1817)||
Nashwān ibn Saʻīd al-Ḥimyarī, d. 1178?|n83043258|http://viaf.org/viaf/8184602/
anonymous||
J.L. Burckhardt (1784-1817)||
anonymous||
anonymous||
J.L. Burckhardt (1784-1817)||
Muḥibb al-Dīn, Muḥammad ibn Abī Bakr, 1542 or 3-1607 or 8|n94021186|http://viaf.org/viaf/90073600/
Muḥibb al-Dīn, Muḥammad ibn Abī Bakr, 1542 or 3-1607 or 8|n94021186|http://viaf.org/viaf/90073600/
Muḥibb al-Dīn, Muḥammad ibn Abī Bakr, 1542 or 3-1607 or 8|n94021186|http://viaf.org/viaf/90073600/
J.L. Burckhardt (1784-1817)||
Ibn Ḥajar al-Haythamī, Aḥmad ibn Muḥammad, ca. 1503-ca. 1566||
Būṣīrí, Sharaf al-Dīn Muḥammad ibn Saʻīd, 1213?-1296?|n82047089|http://viaf.org/viaf/90042754/
J.L. Burckhardt (1784-1817)||
Luqaymī, Muṣṭafá ibn Aḥmad, 1694-1764||
J.L. Burckhardt (1784-1817)||
anonymous||
J.L. Burckhardt (1784-1817)||
al-Shaykh al-Nīsābūrī||
&gt;||
J.L. Burckhardt (1784-1817)||
Ibn al-Ḥājib, ʻUthmān ibn ʻUmar, 1175-1249|n82162164|http://viaf.org/viaf/29665940/
Astarābādhī, Raḍī al-Dīn Muḥammad ibn al-Ḥasan, fl. 1284|n84173673|http://viaf.org/viaf/12611927/
Ibn al-Ḥājib, ʻUthmān ibn ʻUmar, 1175-1249|n82162164|http://viaf.org/viaf/29665940/
J.L. Burckhardt (1784-1817)||
Ibn Falītah, Aḥmad ibn Muḥammad, fl. 1362|n80115725|http://viaf.org/viaf/90053477/
J.L. Burckhardt (1784-1817)||
ʻUthmān ibn al-Ḥājj ʻAlī ibn al-Ḥājj ʻAbd al-Raḥīm al-Ḥalabīعثمان بن الحاج على بن الحاج عبد الرحيم الحلبي||
J.L. Burckhardt (1784-1817)||
Zawzanī, Ḥusayn ibn Aḥmad, d. 1093 or 4|n90024498|http://viaf.org/viaf/32149636/
ʻAbd Allāh ibn ʻAlī ibn Muḥammadعبد الله بن علي محمد||
J.L. Burckhardt (1784-1817)||
anonymous||
J.L. Burckhardt (1784-1817)||
Qudūrī, Aḥmad ibn Muḥammad, 972 or 3-1037|n85098183|http://viaf.org/viaf/49466676/
J.L. Burckhardt (1784-1817)||
J.L. Burckhardt (1784-1817)||
Ibn Zunbul, Aḥmad ibn ʻAlī, 16th cent.|n92031317|http://viaf.org/viaf/19544697/
J.L. Burckhardt (1784-1817)||
Sūyūṭī, 1445-1505|n80081636|http://viaf.org/viaf/90051632/
J.L. Burckhardt (1784-1817)||
Sūyūṭī, 1445-1505|n80081636|http://viaf.org/viaf/90051632/
J.L. Burckhardt (1784-1817)||
ʻAbd Allāh ibn Yaḥyá ibn ʻAbd Allāh ibn Muḥammad ibn al-Muʻammar ibn Jaʻfar||
Abū Ḥayyān al-Tawḥīdī, ʻAlī ibn Muḥammad, 10th cent|n82108938|http://viaf.org/viaf/86691563/
J.L. Burckhardt (1784-1817)||
Shaykh Ḥasan||
J.L. Burckhardt (1784-1817)||
Sūyūṭī, 1445-1505|n80081636|http://viaf.org/viaf/90051632/
J.L. Burckhardt (1784-1817)||
Maqrīzī, Aḥmad ibn ʻAlī, 1364-1442|n80056737|http://viaf.org/viaf/88345774/
Maqrīzī, Aḥmad ibn ʻAlī, 1364-1442|n80056737|http://viaf.org/viaf/88345774/
Maqrīzī, Aḥmad ibn ʻAlī, 1364-1442|n80056737|http://viaf.org/viaf/88345774/
J.L. Burckhardt (1784-1817)||
Azharī, Khālid ibn ʻAbd Allāh, d. 1499|n84030639|http://viaf.org/viaf/29521580/
Būṣīrī, Sharaf al-Dīn Muḥammad ibn Saʻīd, 1213?-1296?|n82047089|http://viaf.org/viaf/90042754/
Ḥusayn ibn Isḥāq Kātib al-amhār al-Mujallidحسين بن الاسحاق كاتب الامهار المجلد||
J.L. Burckhardt (1784-1817)||
anonymous||
J.L. Burckhardt (1784-1817)||
anonymous||
J.L. Burckhardt (1784-1817)||
Nīqūlāʼus Ṣāʼigh||
J.L. Burckhardt (1784-1817)||
Farḥāt, Jirmānūs, 1670 or 71-1732 or 3|n90012696|http://viaf.org/viaf/119043107/
J.L. Burckhardt (1784-1817)||
anonymous||
Muḥammad ibn ʻAbd Allāh ibn Muḥammad ibn Jumʻah al-Hindīمحمد بن عبد الله بن محمد بن جمعة الهندي||
J.L. Burckhardt (1784-1817)||
Ibn al-Habbārīyah, Muḥammad ibn Muḥammad, 1023 or 4-1115 or 16|n90003077|http://viaf.org/viaf/63854958/
J.L. Burckhardt (1784-1817)||
anonymous||
Majnūn Layláمخنون ليلى||
Jamīl ibn ʻAbd Allāh al-ʻUdhrīجميل ابن عبدالله العذري||
Qays ibn Dharīḥقيس بن ذريح||
J.L. Burckhardt (1784-1817)||
anonymous||
J.L. Burckhardt (1784-1817)||
anonymous||
Jabrāʼīl ibn al-Ḥājj Farḥātجبرائيل بن الحاخ فرحات||
J.L. Burckhardt (1784-1817)||
Mar Yūsuf Buṭrus Isṭafānūs, Maronite Patriarch of Antioch||
J.L. Burckhardt (1784-1817)||
anonymous||
Idrīsī, ca 1100-1166|n82146476|http://viaf.org/viaf/22179658/
J.L. Burckhardt (1784-1817)||
Ibn Mālik, Muḥammad ibn ʻAbd Allāh, d. 1274|n83056178|http://viaf.org/viaf/12537163/
ʻAlī ibn Ibrāhīm ibn ʻAlī ibn Muḥammad al-Kirāmīعلي بن ابراهيم بن علي بن محمد الكرامي||
J.L. Burckhardt (1784-1817)||
Nahrawālī, Muḥammad ibn Aḥmad, d. 1580 or 81|n91008814|http://viaf.org/viaf/90051031/
Aḥmad ibn Muḥammad ibn al-Mirzahاحمد بن محمد بن المرزة||
J.L. Burckhardt (1784-1817)||
Qaramānī, Aḥmad ibn Yūsuf, 1532 or 3-1611|n85386312|http://viaf.org/viaf/65472499/
J.L. Burckhardt (1784-1817)||
Ibn Ḥamdūn, Bahāʼ al-Dīn Muḥammad ibn al-Ḥasan, 1102-1167|n84016799|http://viaf.org/viaf/90045706/
J.L. Burckhardt (1784-1817)||
Bukhārī, Muḥammad ibn ʻAbd al-Bāqī, fl. 1583|n96902571|http://viaf.org/viaf/26337751/
J.L. Burckhardt (1784-1817)||
Abū al-Layth al-Samarqandī, Naṣr ibn Muḥammad, d. 983?|n82268136|http://viaf.org/viaf/77680301/
J.L. Burckhardt (1784-1817)||
Kibrīt, Muḥammad ibn ʻAbd Allāh, 1603 or 4-1659 or 60|n94016657|http://viaf.org/viaf/90039227/
J.L. Burckhardt (1784-1817)||
Sandūbī, Aḥmad ibn ʻAlī, d. 1686|n2008127816|http://viaf.org/viaf/71211249/
Maqqarī, Aḥmad ibn Muḥammad, d. 1631 or 2|n80034375|http://viaf.org/viaf/90053925/
J.L. Burckhardt (1784-1817)||
Abū al-Faraj al-Iṣbahānī, 897 or 8-967|n80065804|http://viaf.org/viaf/90075065/
Muḥammad ʻAbd al-Rāziq al-Mālikīمحمد عبد الرازق المالكي||
J.L. Burckhardt (1784-1817)||
ʻUthmānī, Muḥammad ibn ʻAbd al-Raḥmān, fl. 1378|n83124002|http://viaf.org/viaf/94630692/
J.L. Burckhardt (1784-1817)||
ʻAbd al-Laṭīf al-Baghdādī, Muwaffaq al-Dīn, 1162-1231|n89011237|http://viaf.org/viaf/81975562/
J.L. Burckhardt (1784-1817)||
anonymous||
Darwīsh Ṣāliḥ ibn Shaykh Aḥmadدرويش صالح بن شيخ احمد||
J.L. Burckhardt (1784-1817)||
al-Ṣafadī, Khalīl ibn Aybak, ca. 1297-1363|n82074055|http://viaf.org/viaf/90041179/
ʻUmar ibn Aḥmad ibn al-Fatīḥīعمر بن احمد بن الفتيحي||
J.L. Burckhardt (1784-1817)||
anonymous||
Riḍwān Pāshā||
J.L. Burckhardt (1784-1817)||
anonymous||
anonymous||
anonymous||
J.L. Burckhardt (1784-1817)||
Jabartí, ʻAbd al-Ramán, 1754-1822|n79135427|http://viaf.org/viaf/100256386/
J.L. Burckhardt (1784-1817)||
Jabartí, ʻAbd al-Ramán, 1754-1822|n79135427|http://viaf.org/viaf/100256386/
J.L. Burckhardt (1784-1817)||
Jabartí, ʻAbd al-Ramán, 1754-1822|n79135427|http://viaf.org/viaf/100256386/
J.L. Burckhardt (1784-1817)||
Jabartí, ʻAbd al-Ramán, 1754-1822|n79135427|http://viaf.org/viaf/100256386/
J.L. Burckhardt (1784-1817)||
Ibn al-Muṭahhar, ʻĪsá ibn Luṭf Allāh, 1578 or 9-1638 or 9|n87933450|http://viaf.org/viaf/75387126/
Ibn Fand, Muḥammad ibn ʻAlī, 16th cent|n2003007903|http://viaf.org/viaf/12248343/
Qāḍī al-Shahīd, Ḥumayd ibn Aḥmad, d. 1254 or 5|n2003028706|http://viaf.org/viaf/81882909/
J.L. Burckhardt (1784-1817)||
Jabartí, ʻAbd al-Ramán, 1754-1822|n79135427|http://viaf.org/viaf/100256386/
J.L. Burckhardt (1784-1817)||
Jabartí, ʻAbd al-Ramán, 1754-1822|n79135427|http://viaf.org/viaf/100256386/
Muḥammad ibn Shihāb al-Dīn ibn Aḥmad ibn Muḥammad ibn ʻAlī ibn al-Aswad ibn al-Naṣūrī ibn al-Shāfiʻīمحمد بن شهاب الدين بن احمد بن محمد بن علي بن الاسود بن النصوري بن الشافعي||
J.L. Burckhardt (1784-1817)||
Ṭabarī, ʻAbd al-Qādir ibn Muḥammad, 1568 or 9-1623 or 4|n91022340|http://viaf.org/viaf/90054658/
Ibn Durayd, Muḥammad ibn al-Ḥasan, 837 or 8-933|n83039734|http://viaf.org/viaf/34606830/
J.L. Burckhardt (1784-1817)||
anonymous||
anonymous||
anonymous||
anonymous||
anonymous||
anonymous||
anonymous||
J.L. Burckhardt (1784-1817)||
ʻAlīʹzādah, al-Sayyid||n93001766
Saʻdī|n79139394|http://viaf.org/viaf/100206721/
anonymous||
Muḥammad ʻAbd al-Ḥaqq al-Azharīمحمد عبد الحق الازهري||
J.L. Burckhardt (1784-1817)||
Ḥaṣkafī, Muḥammad ibn ʻAlī, ca. 1616-1677|n85026514|http://viaf.org/viaf/47163657/
Ḥalabī, Ibrāhīm ibn Muḥammad, d. 1549 or 50|n90022774|http://viaf.org/viaf/44293423/
Khālid ibn al-Ḥājj ʻUthmānخالد بن الحاج عثمان||
J.L. Burckhardt (1784-1817)||
Ḥafiẓ Aḥmad ibn ʻAbd al-Raḥmān||
ʿAynī, Badr al-Dīn Maḥmūd ibn Aḥmad, 1361-1451|n85027827|http://viaf.org/viaf/79195897/
J.L. Burckhardt (1784-1817)||
anonymous||
J.L. Burckhardt (1784-1817)||
Baklamīshī, Ṭubayq al-Ashrafī|n2002044896|http://viaf.org/viaf/16890772/
J.L. Burckhardt (1784-1817)||
Waṭwāṭ, Muḥammad ibn Ibrāhīm ibn Yaḥyá, 1235-1318|82216252|http://viaf.org/viaf/3831923/
J.L. Burckhardt (1784-1817)||
Amāsī, Muḥammad ibn Qāsim, 1459 or 60-1533 or 4|n95003804|http://viaf.org/viaf/81958468/
Zamakhsharī, Maḥmūd ibn ʻUmar, 1075-1144.|n81048213|http://viaf.org/viaf/90071384/
J.L. Burckhardt (1784-1817)||
Suyūṭī, 1445-1505|n80081636|http://viaf.org/viaf/90051632/
J.L. Burckhardt (1784-1817)||
Suyūṭī, Muḥammad ibn Shihāb al-Dīn, 1413 or 14-1475|n|http://viaf.org/viaf/48134846/
J.L. Burckhardt (1784-1817)||
anonymous||
anonymous||
J.L. Burckhardt (1784-1817)||
anonymous||
J.L. Burckhardt (1784-1817)||
anonymous||
Ghazzālī, ʻAlī ibn Muḥammad||
J.L. Burckhardt (1784-1817)||
Ibn Ḥijjah al-Ḥamawī, Taqī al-Dīn Abū Bakr ibn ʻAlī, d. 1434|n85155737|http://viaf.org/viaf/22130286/
Muḥammad ibn Muḥammad al-Saʻdī al-Ḥanbalīمحمد بن محمد السعدي الحنبلي||
J.L. Burckhardt (1784-1817)||
Daljī, Aḥmad ibn ʻAlī, 1368?-1434 or 5|n92015282|http://viaf.org/viaf/90049701/
J.L. Burckhardt (1784-1817)||
anonymous||
J.L. Burckhardt (1784-1817)||
Nahrawālī, Quṭb al-Dīn Muḥammad ibn Aḥmad, d. 1580 or 81|n91008814|http://viaf.org/viaf/90051031/
ʻAbd Allāh ibn Ḥijāzī al-Sharqāwīعبد الله بن حجازي الشرقاوي||
J.L. Burckhardt (1784-1817)||
Sharqāwī, ʻAbd Allāh ibn Ḥijāzī, 1737 or 8-1812 or 13|n92015239|http://viaf.org/viaf/90076622/
J.L. Burckhardt (1784-1817)||
Ibn Shaykh Ḥittīn, Abū ʻAbd Allāh ibn Mūḥammad ibn Abī Ṭālib al-Anṣārī||
ʻUbayd Allāh Lamʻī al-Rūmīعبيد الله لمعي الرومي||
J.L. Burckhardt (1784-1817)||
Ṭāshkubrīʹzādah, Aḥmad ibn Muṣṭafá, 1495-1561|n88000627|http://viaf.org/viaf/36909919/
Manq, ʻAlī ibn Bālī, d. 1584|n85000744|http://viaf.org/viaf/3891586/
J.L. Burckhardt (1784-1817)||
Hindī, Muḥammad ibn ʻAbd Allāh ibn Muḥammad||
J.L. Burckhardt (1784-1817)||
Itlīdī, Muḥammad Diyāb, 17th cent.|n93008187|http://viaf.org/viaf/39246492/
J.L. Burckhardt (1784-1817)||
Ghazzī, Muḥammad ibn Qāsim, 1454 or 5-1512 or 13|n91027556|http://viaf.org/viaf/90042708/
Abū Shujāʻ al-Iṣfahānī, Aḥmad ibn al-Ḥusayn, b. ca. 1042|n91027550|http://viaf.org/viaf/7247393/
J.L. Burckhardt (1784-1817)||
Ibn al-Wakīl, Yūsuf ibn Muḥammad, d. 1719|n99074290|http://viaf.org/viaf/75956716/
J.L. Burckhardt (1784-1817)||
Ibn Abī al-Surūr, Muḥammad ibn Muḥammad, 1596 or 7-1676 or 7|n95014234|http://viaf.org/viaf/90042248
J.L. Burckhardt (1784-1817)||
anonymous||
Ismāʻīl ibn Rajab al-Ḥalabī al-Islāmbūlīاسماعيل بن رجب الحلبي الاسلامبولي||
J.L. Burckhardt (1784-1817)||
Muṭarrizī, Nāṣir ibn ʻAbd al-Sayyid, 1144-1213|n84041735|http://viaf.org/viaf/90040229/
anonymous||
anonymous||
anonymous||
anonymous||
anonymous||
anonimous||
Ibn al-Naḥwī, Yūsuf ibn Muḥammad, ca. 1041-1119 or 20|n90009387|http://viaf.org/viaf/73702578/
anonymous||
Ḥarīrī, 1054-1122|n82164402|http://viaf.org/viaf/9907600
anonymous||
Ibn ʻAbd al-Fattāḥ, Aḥmad||
anonymous||
anonymous||
anonymous||
Qasṭallānī, Aḥmad ibn Muḥammad, 1447 or 8-1517 or 18|n92013894|http://viaf.org/viaf/121571584/
Jurjānī, ʻAbd al-Qāhir ibn ʻAbd al-Raḥmān, d. 1078?|n82231560|http://viaf.org/viaf/9918029/
anonymous||
Kaʻb ibn Zuhayr|n82164746|http://viaf.org/viaf/37708375/
J.L. Burckhardt (1784-1817)||
Maqqarī, Muḥammad ibn Aḥmad|n85819421|http://viaf.org/viaf/17634607/
محيئ الدين الدمشقي||
Muḥyīʼ al-Dīn al-Dimashqī||
J.L. Burckhardt (1784-1817)||
Ibn ʻUnayn, Muḥammad ibn Naṣr Allāh, 1154-1233|n89239708|http://viaf.org/viaf/72201328/
J.L. Burckhardt (1784-1817)||
Farḥāt, Jirmānūs, 1670 or 71-1732 or 3|n90012696|http://viaf.org/viaf/119043107/
Aḥmad Pasha al-Jazzār, ca. 1730-1804||
Ibrāhīm al-Naḥḥāsابراهيم النحاس||
J.L. Burckhardt (1784-1817)||
anonymous||
J.L. Burckhardt (1784-1817)||
Bakrī, Abū al-Ḥasan ibn ʻAbd Allāh|n2001003368|http://viaf.org/viaf/2109312/
J.L. Burckhardt (1784-1817)||
Khuwārizmī, Muḥammad ibn al-ʻAbbās, 934 or 5-993 or 4|n85272682|http://viaf.org/viaf/34767777/
J.L. Burckhardt (1784-1817)||
